Unnamed: 0,average_length(inches)),average_weight(ounces)),ph_of_water,life_span,idlewater,lakes,ponds,rivers,slowmovingwaters,Black_and_Orange,Calico,Green_and_Chocolate,Orange,Red_and_Silver,Red_and_White_Bi_Color,Reddish_Orange,White,Yellow,Female,Male
739,4.6,9.53,7.1,27.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1126,10.72,14.02,6.2,24.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
384,15.69,9.41,6.8,9.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
508,4.69,3.8,7.7,17.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1935,18.18,13.76,6.0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1619,15.6,12.48,6.6,6.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1890,17.88,13.59,6.7,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1068,13.11,17.59,7.6,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
614,1.44,8.01,6.3,12.7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1483,11.11,14.84,7.4,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1673,11.27,9.01,6.4,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,16.53,15.46,7.0,26.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1308,3.55,5.74,6.2,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1744,11.65,12.89,6.2,3.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
826,15.17,13.57,7.5,4.8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1242,11.41,9.69,6.2,11.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
770,1.0,17.48,7.6,3.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1394,16.63,17.24,6.8,13.9,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1339,9.47,16.92,6.1,11.3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1376,17.03,18.96,6.1,19.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
891,12.71,16.23,6.0,17.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1905,9.83,13.76,7.5,14.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1080,5.2,12.74,6.5,17.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1542,2.99,12.47,6.2,14.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
99,12.13,17.64,7.8,3.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1626,9.01,14.7,7.2,19.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
925,16.37,14.25,7.6,21.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1732,12.28,18.83,6.2,12.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1112,4.5,6.46,7.4,11.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
620,15.11,15.0,6.3,13.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1765,1.0,4.53,6.4,25.6,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
365,2.41,18.58,6.5,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
962,17.04,16.73,6.2,21.5,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
858,16.9,18.52,7.7,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1112,5.33,13.34,6.4,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1629,11.33,17.92,6.8,11.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
842,10.07,7.16,6.2,12.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1935,16.83,16.86,7.3,10.8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1504,1.0,16.96,6.1,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,7.6,12.68,6.3,15.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
691,13.48,5.56,6.2,17.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1119,1.51,9.23,6.1,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1389,4.61,7.82,7.7,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1204,12.26,13.7,6.7,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1.0,17.29,6.0,9.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
825,12.33,15.01,7.2,22.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1699,10.78,11.24,6.5,27.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
744,10.22,8.85,7.3,27.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
946,1.7,13.21,7.2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341,2.01,18.11,6.8,14.8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
833,7.33,16.6,6.7,25.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1079,16.31,10.89,7.4,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
456,10.3,17.62,6.9,25.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
665,13.33,15.76,6.2,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1449,6.92,5.26,6.6,25.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1440,15.7,11.51,7.7,4.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
924,9.82,4.23,6.8,10.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
933,5.67,12.43,6.2,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,17.96,12.72,6.2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1472,1.19,8.53,7.1,3.4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1015,12.15,18.0,7.4,14.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
730,6.08,11.25,7.4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1660,3.55,15.63,6.4,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1407,3.05,18.14,6.2,25.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1441,8.8,14.58,6.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1522,2.17,14.93,7.2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,1.5,9.2,6.1,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1864,9.68,12.92,6.3,19.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
965,12.88,13.31,6.8,17.2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
647,1.46,16.12,6.7,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,5.45,14.5,6.3,25.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
958,3.36,11.29,7.1,23.9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1283,6.85,9.26,7.4,25.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1285,9.49,12.95,7.2,12.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1664,11.03,15.64,6.3,19.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
557,12.16,11.23,6.0,12.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1338,5.69,11.35,7.3,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1947,16.18,11.08,7.1,17.1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1400,17.86,5.31,6.1,25.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1327,18.87,11.2,6.2,16.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1326,16.81,15.23,7.6,12.3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
441,4.09,5.18,6.9,18.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1334,10.24,15.85,6.2,28.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
934,12.81,13.55,7.0,11.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1954,4.94,6.59,6.8,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1867,13.35,4.73,6.5,27.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1390,5.77,18.96,7.8,19.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1611,8.06,17.62,6.0,19.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
548,5.23,5.82,6.5,26.3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1763,16.82,18.42,7.6,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1299,6.9,11.3,6.6,23.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1329,16.33,9.77,7.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1544,8.09,12.87,6.4,18.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1042,1.0,15.49,6.7,15.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
718,17.13,13.19,6.2,15.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1300,11.98,8.62,6.3,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1596,11.7,7.87,6.3,6.7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1095,5.05,15.42,6.4,2.8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1392,4.55,6.65,6.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
764,10.64,9.03,6.3,17.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1474,16.37,7.24,6.1,15.2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1330,9.91,10.07,6.9,11.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,2.77,7.9,6.5,14.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
283,4.57,8.97,6.1,25.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
545,11.19,13.22,6.6,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1258,11.27,10.55,7.5,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
903,1.0,8.18,6.6,28.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1773,16.48,8.63,6.4,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,11.47,18.25,6.2,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1635,12.76,4.75,7.4,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
761,1.66,17.05,6.0,17.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1301,15.32,11.41,6.1,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1473,5.2,6.45,6.2,12.5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1
1459,11.54,13.66,6.7,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,16.9,18.96,6.1,7.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1933,2.42,5.23,7.1,16.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1629,17.64,14.48,7.2,25.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1384,15.63,17.29,6.2,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900,1.0,13.23,6.1,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1681,9.2,13.5,6.2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1684,10.75,16.82,7.6,10.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
848,7.76,16.63,7.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
758,16.25,16.06,6.8,7.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
324,11.64,10.33,6.2,26.8,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0
440,4.56,17.71,6.3,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,1.0,11.3,6.1,24.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1218,13.45,18.96,6.7,20.8,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1889,17.06,6.26,6.8,23.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,8.36,3.0,6.9,5.9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1829,16.65,17.53,7.5,13.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1359,10.79,3.53,6.3,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
995,9.81,7.92,7.5,23.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1857,1.34,11.12,6.4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,15.85,18.96,6.4,27.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
829,15.8,17.37,6.2,11.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
579,17.46,3.61,7.1,7.2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1266,1.63,18.52,7.2,22.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1381,17.32,18.2,6.1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1588,14.78,6.44,6.1,26.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1620,1.0,11.19,6.8,9.0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1684,17.07,10.09,6.2,4.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1956,14.65,5.49,6.3,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
948,11.38,5.31,6.6,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1362,3.47,18.35,6.5,3.3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
802,3.84,11.55,7.9,25.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1714,2.13,16.49,7.1,13.9,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0
309,3.57,18.96,6.8,9.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1839,11.37,18.69,6.8,18.6,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
410,16.96,13.83,7.9,16.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1111,14.3,11.08,6.2,20.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
264,12.7,5.9,7.1,5.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
439,7.49,4.23,6.6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1530,9.64,18.24,7.5,21.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1394,2.07,9.32,7.4,10.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1207,2.55,10.91,7.6,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1980,4.1,6.55,6.1,4.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1999,5.63,18.22,6.1,4.6,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
356,8.04,5.48,6.8,21.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
435,15.66,13.13,6.1,12.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1260,2.52,17.87,6.0,28.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1246,8.3,16.88,7.7,10.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1590,16.12,11.21,6.8,26.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
1108,15.53,7.81,7.7,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
974,13.11,17.91,7.1,14.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
823,15.25,10.66,6.2,13.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1262,1.0,10.08,7.6,22.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1999,17.04,18.05,6.1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1548,18.02,9.66,6.4,17.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1000,1.0,8.14,6.5,25.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1845,7.54,13.1,6.4,21.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790,6.23,4.61,7.7,11.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
774,16.06,18.86,6.0,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1525,10.4,12.22,7.2,2.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1895,1.81,13.39,7.2,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1698,8.49,10.65,6.8,11.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1865,15.35,13.55,6.5,21.2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1939,15.96,17.09,7.2,8.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
502,7.03,10.97,6.2,27.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
809,16.31,17.84,7.0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1327,14.18,17.43,7.8,22.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
837,8.78,3.53,7.6,25.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
921,7.09,17.15,6.0,23.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
844,3.38,7.94,6.3,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1978,6.38,11.36,7.0,5.3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1154,1.77,10.67,6.1,27.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
947,6.64,13.57,6.3,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
628,12.53,14.59,7.5,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1697,4.89,11.47,7.4,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334,5.49,17.24,6.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
635,7.59,11.04,7.4,2.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1262,5.54,13.78,6.3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1191,15.7,18.8,7.3,18.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1523,17.84,14.76,6.4,5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1654,17.03,3.55,7.5,11.8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
888,5.11,7.77,7.7,7.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1491,5.95,15.36,7.0,17.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1194,2.12,14.62,7.7,7.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1323,10.86,12.66,7.5,26.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
420,10.86,10.73,6.2,6.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1490,3.8,5.56,6.8,8.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1802,12.55,5.7,7.8,25.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1525,5.27,11.57,6.2,26.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1575,3.95,5.98,7.7,24.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1158,5.05,11.43,6.2,25.2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1252,3.61,18.49,6.8,25.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
149,2.49,15.47,7.0,25.1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1795,9.92,12.06,6.3,17.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
316,11.19,12.38,7.3,14.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1517,3.04,18.96,7.7,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1390,12.21,4.92,7.6,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
826,11.49,10.48,6.9,9.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1999,1.0,18.18,7.0,12.8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1595,13.49,7.62,6.3,23.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
431,17.24,9.44,6.3,27.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1686,1.0,12.91,7.3,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1300,15.08,10.42,7.2,10.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
749,7.6,9.51,6.3,20.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,1.0,9.97,7.0,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1871,8.96,18.25,6.2,10.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1538,16.94,12.12,6.2,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1772,15.57,14.51,6.2,21.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1321,16.67,9.34,6.7,9.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274,15.06,11.62,6.8,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
290,15.54,15.28,7.0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1867,17.25,14.62,6.7,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
865,6.31,10.36,6.8,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1988,13.89,15.35,7.7,9.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1680,12.07,13.26,6.5,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,4.71,12.05,6.4,20.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1869,15.55,9.95,6.6,26.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1056,9.4,7.94,6.3,24.1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1878,11.9,5.81,6.7,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1174,9.07,18.96,6.6,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1750,12.49,6.88,6.2,27.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1956,13.22,15.45,7.3,5.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
728,12.23,10.99,6.3,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1104,11.81,17.49,7.1,2.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1355,11.35,9.18,7.1,28.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
944,9.67,6.67,6.3,26.6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
1704,10.31,16.2,7.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
582,4.51,18.67,6.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1341,16.41,14.9,6.2,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1105,4.24,12.99,7.1,26.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
506,6.06,15.41,7.1,12.1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
202,9.65,18.39,6.3,25.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1002,8.88,16.79,6.6,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1303,6.02,6.48,6.0,5.1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
536,16.41,18.96,6.3,14.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1326,1.45,9.14,6.1,26.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
878,14.38,18.77,6.4,13.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1403,11.57,14.85,7.1,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1439,16.14,4.41,6.3,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
723,5.55,11.1,6.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,8.65,12.97,7.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1593,7.54,11.41,6.9,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1487,11.17,17.7,6.9,13.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
355,6.16,3.09,6.1,5.6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
290,16.75,11.28,7.2,25.9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
292,15.79,18.96,6.1,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1113,17.96,18.96,6.1,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,1.85,11.33,7.6,5.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
246,5.59,12.29,6.4,3.9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1533,1.0,7.48,6.2,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1021,11.33,10.67,7.2,25.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1884,2.07,17.12,6.3,19.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1465,14.05,12.61,7.5,26.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1678,17.19,14.9,6.2,9.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
425,4.73,12.26,6.3,20.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1986,16.8,18.26,6.8,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
874,16.25,4.35,7.8,6.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
697,12.97,16.25,6.2,12.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
434,6.31,12.0,7.5,6.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1509,9.06,17.92,7.7,4.6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
